# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  hmm/phage-family-interpro-v4.hmm
# target sequence database:        phagescope/RefSeq.fasta
# output directed to file:         output/RefSeq_hmmout.txt
# per-seq hits tabular output:     output/RefSeq_hmmout.tbl.txt
# show alignments in output:       no
# sequence reporting threshold:    E-value <= 0.001
# number of worker threads:        50
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       phage-family-interpro-v4  [M=997]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
    ------- ------ -----    ------- ------ -----   ---- --  --------       -----------
          0 1030.3   0.0          0 1030.1   0.0    1.0  1  YP_009226209.1  
          0 1028.3   0.0          0 1028.2   0.0    1.0  1  YP_009791749.1  
          0 1027.7   0.0          0 1027.5   0.0    1.0  1  YP_009289300.1  
          0 1027.6   0.0          0 1027.4   0.0    1.0  1  YP_009786924.1  
          0 1026.7   0.0          0 1026.5   0.0    1.0  1  YP_009791703.1  
          0 1026.4   0.0          0 1026.3   0.0    1.0  1  YP_009286631.1  
          0 1026.3   0.0          0 1026.1   0.0    1.0  1  NP_523301.1     
          0 1026.3   0.0          0 1026.1   0.0    1.0  1  YP_009792932.1  
          0 1026.3   0.0          0 1026.1   0.0    1.0  1  YP_009793074.1  
          0 1026.0   0.0          0 1025.9   0.0    1.0  1  YP_009812318.1  
          0 1025.1   0.0          0 1025.0   0.0    1.0  1  YP_009205657.1  
          0 1024.9   0.0          0 1024.7   0.0    1.0  1  YP_001949750.1  
          0 1024.9   0.0          0 1024.7   0.0    1.0  1  YP_009786128.1  
          0 1024.2   0.0          0 1024.0   0.0    1.0  1  YP_009785350.1  
          0 1024.1   0.0          0 1024.0   0.0    1.0  1  YP_009102800.1  
          0 1023.4   0.0          0 1023.3   0.0    1.0  1  NP_052071.1     
          0 1022.5   0.0          0 1022.4   0.0    1.0  1  NP_041960.1     
          0 1022.5   0.0          0 1022.4   0.0    1.0  1  YP_009617200.1  
          0 1015.0   0.0          0 1014.8   0.0    1.0  1  YP_009813771.1  
          0 1015.0   0.0          0 1014.8   0.0    1.0  1  YP_009813815.1  
          0 1014.4   0.2          0 1014.3   0.2    1.0  1  YP_002003793.1  
          0 1014.2   0.2          0 1014.0   0.2    1.0  1  YP_009801311.1  
          0 1014.1   0.0          0 1014.0   0.0    1.0  1  YP_002003938.1  
          0 1014.1   0.1          0 1013.9   0.1    1.0  1  YP_009806214.1  
          0 1014.1   0.0          0 1013.8   0.0    1.0  1  YP_009798010.1  
          0 1014.0   0.1          0 1013.8   0.1    1.0  1  YP_009817966.1  
          0 1013.9   0.1          0 1013.7   0.1    1.0  1  YP_009818007.1  
          0 1013.7   0.0          0 1013.4   0.0    1.0  1  YP_009820203.1  
          0 1013.7   0.1          0 1013.4   0.1    1.0  1  YP_009786749.1  
          0 1013.6   0.1          0 1013.5   0.1    1.0  1  YP_009788562.1  
          0 1013.3   0.0          0 1013.1   0.0    1.0  1  NP_848264.1     
          0 1013.0   0.1          0 1012.9   0.1    1.0  1  YP_009788603.1  
          0 1012.8   0.0          0 1012.7   0.0    1.0  1  YP_009820155.1  
          0 1011.9   0.0          0 1011.6   0.0    1.0  1  YP_009799279.1  
          0 1011.7   0.2          0 1011.6   0.2    1.0  1  YP_009785863.1  
          0 1011.7   0.2   1.1e-302 1011.5   0.2    1.0  1  YP_009190959.1  
          0 1011.7   0.0   1.1e-302 1011.5   0.0    1.0  1  YP_009804754.1  
          0 1011.6   0.0   1.2e-302 1011.4   0.0    1.0  1  YP_009291482.1  
   1.1e-302 1011.5   0.1   1.2e-302 1011.4   0.1    1.0  1  YP_004678728.1  
   1.1e-302 1011.5   0.0   1.3e-302 1011.3   0.0    1.0  1  YP_009152465.1  
   1.2e-302 1011.5   0.1   1.3e-302 1011.3   0.1    1.0  1  YP_009791659.1  
   1.2e-302 1011.4   0.1   1.3e-302 1011.2   0.1    1.0  1  YP_009801352.1  
   1.2e-302 1011.3   0.0   1.5e-302 1011.1   0.0    1.0  1  YP_009795804.1  
   1.3e-302 1011.3   0.1   1.4e-302 1011.1   0.1    1.0  1  YP_009786850.1  
   1.4e-302 1011.1   0.0   1.6e-302 1011.0   0.0    1.0  1  YP_009786799.1  
   1.5e-302 1011.1   0.0   1.6e-302 1011.0   0.0    1.0  1  YP_009215460.1  
   2.2e-302 1010.5   0.1   2.5e-302 1010.3   0.1    1.0  1  YP_003347522.1  
   2.3e-302 1010.5   0.1   2.6e-302 1010.3   0.1    1.0  1  YP_009821344.1  
     3e-302 1010.1   0.1   3.4e-302 1009.9   0.1    1.0  1  YP_009787400.1  
   3.8e-302 1009.7   0.1   4.3e-302 1009.6   0.1    1.0  1  YP_009801395.1  
   5.6e-302 1009.2   0.1   6.3e-302 1009.0   0.1    1.0  1  YP_009816995.1  
     1e-301 1008.3   0.0   1.2e-301 1008.1   0.0    1.0  1  YP_009796979.1  
   1.4e-301 1007.8   0.1   1.6e-301 1007.7   0.1    1.0  1  YP_009801442.1  
   1.7e-301 1007.6   0.0   1.9e-301 1007.5   0.0    1.0  1  YP_009814072.1  
   2.1e-301 1007.3   0.1   2.4e-301 1007.1   0.1    1.0  1  YP_009198634.1  
   2.5e-301 1007.0   0.1   2.8e-301 1006.9   0.1    1.0  1  YP_009966334.1  
   1.1e-300 1004.9   0.1   1.2e-300 1004.8   0.1    1.0  1  YP_009817987.1  
   1.5e-300 1004.4   0.0   1.7e-300 1004.3   0.0    1.0  1  YP_009787509.1  
   6.5e-297  992.4   0.1   7.3e-297  992.3   0.1    1.0  1  YP_009787454.1  
   3.1e-296  990.1   0.0   3.8e-296  989.9   0.0    1.0  1  YP_009799383.1  
   4.9e-296  989.5   0.0     6e-296  989.2   0.0    1.0  1  YP_006990207.1  
   1.8e-294  984.3   0.0     2e-294  984.2   0.0    1.0  1  YP_004306655.1  
   6.1e-287  959.4   0.0   7.3e-287  959.1   0.0    1.0  1  YP_009196345.1  
   6.3e-286  956.0   0.0     7e-286  955.9   0.0    1.0  1  YP_009821832.1  
   8.4e-286  955.6   0.0   9.4e-286  955.5   0.0    1.0  1  YP_009303654.1  
   8.5e-286  955.6   0.0   9.5e-286  955.5   0.0    1.0  1  YP_009816597.1  
   2.6e-285  954.0   0.0   2.9e-285  953.9   0.0    1.0  1  YP_008766719.1  
