#                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                       accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                               ------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ma_2019_SRR341678_NODE_317_length_41243_cov_67.126032_42            -          phage-family-interpro-v4 -                  0 1013.4   0.1         0 1013.3   0.1   1.0   1   0   0   1   1   1   1 -
SRR7892431_NODE_5_length_39514_cov_32.711067_25                     -          phage-family-interpro-v4 -           1.7e-300 1004.9   0.0  1.9e-300 1004.7   0.0   1.0   1   0   0   1   1   1   1 -
SRR7892456_NODE_33_length_7619_cov_29.800502_6                      -          phage-family-interpro-v4 -           9.6e-287  959.4   0.1  1.1e-286  959.2   0.1   1.0   1   0   0   1   1   1   1 -
Broecker_Sample_ID29-1191-3_NODE_102_length_38363_cov_11.011251_44  -          phage-family-interpro-v4 -           1.3e-273  916.0   0.0  1.4e-273  915.8   0.0   1.0   1   0   0   1   1   1   1 -
Reyes_2015_F112_T1_NODE_5_length_48935_cov_36.137293_53             -          phage-family-interpro-v4 -           4.2e-256  858.0   0.0  5.2e-256  857.6   0.0   1.0   1   0   0   1   1   1   1 -
Han_2018_ERR1398246_NODE_859_length_15055_cov_4.942867_17           -          phage-family-interpro-v4 -           4.3e-255  854.6   0.0  5.3e-255  854.3   0.0   1.0   1   0   0   1   1   1   1 -
Rampelli_10017_NODE_250_length_40110_cov_15.836350_33               -          phage-family-interpro-v4 -           5.9e-255  854.1   0.0  7.3e-255  853.8   0.0   1.0   1   0   0   1   1   1   1 -
Rampelli_10023_NODE_30_length_45460_cov_4.603634_41                 -          phage-family-interpro-v4 -           5.3e-250  837.8   0.1  5.9e-250  837.6   0.1   1.0   1   0   0   1   1   1   1 -
Zuo_2019_SRR8240683_NODE_207_length_19048_cov_34.129837_12          -          phage-family-interpro-v4 -           1.6e-248  832.9   0.0  1.9e-248  832.6   0.0   1.0   1   0   0   1   1   1   1 -
Ma_2019_SRR1778452_NODE_601_length_35324_cov_15.675522_30           -          phage-family-interpro-v4 -           1.9e-239  802.8   0.4  2.2e-239  802.6   0.4   1.0   1   0   0   1   1   1   1 -
Zuo_2019_SRR8240688_NODE_36_length_34231_cov_163.778207_2           -          phage-family-interpro-v4 -           3.6e-238  798.6   0.0    4e-238  798.4   0.0   1.0   1   0   0   1   1   1   1 -
Han_2018_ERR1398227_NODE_92_length_44625_cov_34.029616_34           -          phage-family-interpro-v4 -           7.3e-238  797.6   0.1  8.2e-238  797.4   0.1   1.0   1   0   0   1   1   1   1 -
